COMPOUND_ID,SMILES,pIC50,source,MW,LogP,HBD,HBA,TPSA,RotBonds
AfroDb.747,O=c1cc(-c2ccc(Oc3cc(-c4cc(=O)c5c(O)cc(O)cc5o4)ccc3O)c(O)c2)oc2cc(O)cc(O)c12,,AfroDb,554.08,5.26,6,11,191.03,4
AfroDb.748,COc1cc(OC)c2c(=O)cc(-c3ccc(Oc4cc(-c5cc(=O)c6c(OC)cc(OC)cc6o5)ccc4OC)c(OC)c3)oc2c1,,AfroDb,638.18,7.08,0,11,125.03,10
AfroDb.749,O=C1C=C(c2ccc(O)c(O)c2)Cc2cc(O)cc(O)c21,,AfroDb,284.07,2.33,4,5,97.99,1
AfroDb.750,CC1=CCCCC1,,AfroDb,96.09,2.51,0,0,0.0,0
AfroDb.751,C[C@H]1Oc2cc(O)cc(O)c2C(=O)[C@@H]1C,,AfroDb,208.07,1.7,2,4,66.76,0
AfroDb.752,O=C1c2c(cc(O)c(O)c2O)OC[C@@H]1Cc1ccc(O)cc1,,AfroDb,302.08,1.94,4,6,107.22,2
AfroDb.753,COc1c(O)cc2c(c1O)C(=O)[C@@H](Cc1ccc(O)cc1)CO2,,AfroDb,316.09,2.25,3,6,96.22,3
AfroDb.754,COc1cc(O)c2c(c1)OC[C@H](Cc1ccc(O)cc1)C2=O,,AfroDb,300.1,2.54,2,5,75.99,3
AfroDb.755,COc1ccc(C[C@H]2COc3cc(O)cc(O)c3C2=O)cc1,,AfroDb,300.1,2.54,2,5,75.99,3
AfroDb.756,COc1cc2c(c(O)c1OC)C(=O)[C@@H](Cc1ccc(O)cc1)CO2,,AfroDb,330.11,2.55,2,6,85.22,4
AfroDb.757,COc1cc(OC)c2c(c1OC)OC[C@H](Cc1ccc(O)cc1)C2=O,,AfroDb,344.13,2.85,1,6,74.22,5
AfroDb.758,O=C1c2c(O)cc(O)cc2OC[C@@H]1Cc1ccc(O)c(O)c1,,AfroDb,302.08,1.94,4,6,107.22,2
AfroDb.759,O=C1c2c(O)cc(O)cc2OC[C@]1(O)Cc1ccc(O)cc1,,AfroDb,302.08,1.35,4,6,107.22,2
AfroDb.760,COc1ccc([C@]2(O)COc3cc(O)cc(O)c3C2=O)cc1,,AfroDb,302.08,1.57,3,6,96.22,2
AfroDb.761,COc1cc2c(cc1OC)[C@@]1(COc3cc(O)cc(O)c3C1=O)C2,,AfroDb,328.09,2.18,2,6,85.22,2
AfroDb.762,COc1cc(O)c2c(c1)OC[C@]1(Cc3cc(OC)c(OC)cc31)C2=O,,AfroDb,342.11,2.49,1,6,74.22,3
AfroDb.763,Cc1cc(O)cc2oc3cc(O)cc(O)c3c(=O)c12,,AfroDb,258.05,2.37,3,5,90.9,0
AfroDb.764,COc1cc(O)c2c(=O)c3c(C)cc(O)cc3oc2c1,,AfroDb,272.07,2.67,2,5,79.9,1
AfroDb.765,C=CC(C)(C)c1c(OC)cc(/C=C/c2ccccc2)oc1=O,,AfroDb,296.14,4.28,0,3,39.44,5
AfroDb.766,COc1c2c(c(CC=C(C)C)c3c1C(=O)C[C@@H](c1ccccc1)O3)OC(C)(C)C=C2,,AfroDb,404.2,6.09,0,4,44.76,4
AfroDb.767,CC(C)=CCc1c2c(c(O)c3c1O[C@H](c1ccccc1)CC3=O)C=CC(C)(C)O2,,AfroDb,390.18,5.79,1,4,55.76,3
AfroDb.768,CC(C)=CCc1c2c(c(O)c3c1O[C@H](c1ccc(O)cc1)CC3=O)C=CC(C)(C)O2,,AfroDb,406.18,5.5,2,5,75.99,3
AfroDb.769,CC1(C)C=Cc2c(c3c(c4c2O[C@H](c2ccccc2)[C@@H](O)C4=O)OC(C)(C)C=C3)O1,,AfroDb,404.16,4.73,1,5,64.99,1
AfroDb.770,CC(C)=CCc1c2c(c(O)c3c1O[C@H](c1ccccc1)[C@@H](O)C3=O)C=CC(C)(C)O2,,AfroDb,406.18,4.76,2,5,75.99,3
AfroDb.771,CC(C)=CCc1c2c(c(O)c3c1O[C@H](c1ccc(O)cc1)[C@@H](O)C3=O)C=CC(C)(C)O2,,AfroDb,422.17,4.47,3,6,96.22,3
AfroDb.772,COc1c2c(c(CC=C(C)C)c3c1C(=O)[C@H](O)[C@@H](c1ccc(O)cc1)O3)OC(C)(C)C=C2,,AfroDb,436.19,4.77,2,6,85.22,4
AfroDb.774,CCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCCCCCCCCC,,AfroDb,732.77,18.51,0,2,26.3,47
AfroDb.775,CC[C@@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C,,AfroDb,412.37,7.8,1,1,20.23,5
AfroDb.776,C=C(C)[C@@H]1CC[C@]2(C)CC[C@@H]3[C@H](CC[C@H]4[C@@]3(C)CC=C3C(C)(C)[C@@H](O)CC[C@@]34C)[C@H]12,,AfroDb,410.35,7.55,1,1,20.23,1
AfroDb.777,COc1cc2c(cc1OC)[C@]1(O)C(=O)c3ccc4c(c3O[C@H]1CO2)[C@H]1[C@@H](O4)C1(C)C,,AfroDb,410.14,2.81,1,7,83.45,2
AfroDb.778,COc1cc2c(cc1OC)[C@]1(O)C(=O)c3ccc4c(c3O[C@H]1CO2)C=CC(C)(C)O4,,AfroDb,410.14,3.11,1,7,83.45,2
AfroDb.779,COc1cc2c(cc1OC)[C@@H]1C(=O)c3ccc4c(c3O[C@H]1CO2)C=CC(C)(C)O4,,AfroDb,394.14,4.01,0,6,63.22,2
AfroDb.780,COc1cc2c(cc1OC)[C@@H]1C(=O)c3c(O)cc4c(c3O[C@H]1CO2)C=CC(C)(C)O4,,AfroDb,410.14,3.71,1,7,83.45,2
AfroDb.781,C=C(C)[C@H]1Cc2c(cc(O)c3c2O[C@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,,AfroDb,410.14,3.41,1,7,83.45,3
AfroDb.782,COc1cc(OC)c2c(c1/C=C\C(C)(C)O)O[C@H](c1ccccc1)CC2=O,,AfroDb,368.16,4.19,1,5,64.99,5
AfroDb.783,C=C(C)/C=C\c1c(OC)cc(OC)c2c1O[C@H](c1ccccc1)CC2=O,,AfroDb,350.15,5.0,0,4,44.76,5
AfroDb.784,COc1cc(OC)c2c(c1/C=C\[C@@H](C)O)O[C@H](c1ccccc1)CC2=O,,AfroDb,354.15,3.8,1,5,64.99,5
AfroDb.785,COc1cc2c(c3c1C(=O)C[C@@H](c1ccc(O)cc1)O3)C=CC(C)(C)O2,,AfroDb,352.13,4.29,1,5,64.99,2
AfroDb.786,COc1cc2c(c3c1C(=O)[C@@H](O)[C@@H](c1ccccc1)O3)C=CC(C)(C)O2,,AfroDb,352.13,3.56,1,5,64.99,2
AfroDb.787,COc1cc2c(c3c1C(=O)C[C@@H](c1ccccc1)O3)C=CC(C)(C)O2,,AfroDb,336.14,4.59,0,4,44.76,2
AfroDb.788,COc1cc2c(c3c1C(=O)C[C@@H](c1ccccc1)O3)[C@H]1[C@@H](O2)C1(C)C,,AfroDb,336.14,4.29,0,4,44.76,2
AfroDb.789,COc1cc(O)c(CC=C(C)C)c2c1C(=O)C[C@@H](c1ccccc1)O2,,AfroDb,338.15,4.62,1,4,55.76,4
AfroDb.790,CC(=O)[C@@H](C[C@@]1(C)[C@H]2CC[C@]3(C)[C@H](CC=C4[C@H]5C[C@](C)(C(=O)O)CC[C@]5(C)CC[C@]43C)[C@@]2(C)[C@@H](O)C[C@@H]1O)O[C@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]1O,,AfroDb,690.43,4.38,6,9,173.98,6
AfroDb.791,CC1(C)[C@H]2CC[C@]3(C)[C@H](CC=C4[C@H]5C[C@](C)(C(=O)O)[C@@H](O)C[C@]5(C)CC[C@]43C)[C@@]2(C)[C@@H](O)C[C@@H]1O,,AfroDb,488.35,5.18,4,4,97.99,1
AfroDb.792,C=C(C)[C@@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2C3=CC[C@@H]4C[C@@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]5O)CC[C@]4(C)[C@H]3CC[C@@H]12)CC,,AfroDb,558.39,5.16,4,6,99.38,8
AfroDb.793,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@H](NC(C)=O)CC2,,AfroDb,399.17,2.87,1,6,83.09,5
AfroDb.794,COC(=O)[C@@]1(OC)c2c(n(C)c3ccccc3c2=O)[C@@]1(OC)C(=O)OC,,AfroDb,361.12,0.58,0,8,93.06,4
AfroDb.796,COc1cc2c(c(OC)c1OC)c(=O)c1ccccc1n2C,,AfroDb,299.12,2.72,0,5,49.69,3
AfroDb.797,COc1ccc2c(OC)c3occc3nc2c1OC,,AfroDb,259.08,3.01,0,5,53.72,3
AfroDb.798,COC(=O)[C@]1(OC)c2c(n(C)c3ccccc3c2=O)C1(OC)OC,,AfroDb,333.12,1.01,0,7,75.99,4
AfroDb.799,COc1c2c(cc3c1c(=O)c1ccccc1n3C)OCO2,,AfroDb,283.08,2.43,0,5,49.69,1
AfroDb.800,COc1cc2oc(Oc3ccc(O)cc3)c(O)c(=O)c2c(O)c1C,,AfroDb,330.07,3.02,3,7,109.36,3
AfroDb.801,COc1cc(Oc2oc3c(C)c(OC)c(C)c(O)c3c(=O)c2OC)ccc1O,,AfroDb,388.12,3.64,2,8,107.59,5
AfroDb.802,COc1cc(Oc2oc3c(C)c(O)c(C)c(O)c3c(=O)c2OC)ccc1O,,AfroDb,374.1,3.34,3,8,118.59,4
AfroDb.803,COc1c(C)c(O)c2c(=O)c(OC)c(Oc3ccc(O)c(C)c3)oc2c1C,,AfroDb,372.12,3.94,2,7,98.36,4
AfroDb.804,COc1c(Oc2ccc(O)c(O)c2)oc2cc(O)c(C)c(O)c2c1=O,,AfroDb,346.07,2.72,4,8,129.59,3
AfroDb.805,COc1c(Oc2ccc(O)c(O)c2)oc2c(C)c(O)c(C)c(O)c2c1=O,,AfroDb,360.08,3.03,4,8,129.59,3
AfroDb.806,COc1cc(Oc2oc3cc(OC)c(C)c(O)c3c(=O)c2OC)ccc1O,,AfroDb,374.1,3.33,2,8,107.59,5
AfroDb.807,C=C1C(=O)O[C@@H]2CC/C(C=O)=C\C=C/[C@H](COC=O)[C@H](OC(C)=O)[C@@H]12,,AfroDb,348.12,1.28,0,7,95.97,5
AfroDb.808,C=C1C(=O)O[C@@H]2CC/C(C=O)=C\C=C/[C@@H](COC=O)[C@H](OC(C)=O)[C@@H]12,,AfroDb,348.12,1.28,0,7,95.97,5
AfroDb.809,C=C[C@H]1COC(=O)[C@H](C=O)C[C@@H](O)[C@@H](C(=C)C(=O)OC)[C@H](OC(=O)C(=C)CO)C1,,AfroDb,410.16,0.11,2,9,136.43,7
AfroDb.810,C=C[C@H]1COC(=O)[C@H](C=O)C[C@H]2OC(=O)[C@H](C)[C@H]2[C@H](OC(=O)C(=C)CO)C1,,AfroDb,380.15,0.58,1,8,116.2,5
AfroDb.812,C=C[C@H]1COC(=O)[C@H](C=O)C[C@@H](O)[C@@H]([C@H](C)C(=O)O)[C@H](OC(=O)C(=C)CO)C1,,AfroDb,398.16,0.1,3,8,147.43,7
AfroDb.814,C=C1C(=O)O[C@@H]2C[C@H]3C(CO)=CC=C[C@]3(CO)[C@H](O)[C@@H]12,,AfroDb,278.12,-0.07,3,5,86.99,2
AfroDb.815,COc1ccc(Oc2oc3cc(O)cc(O)c3c(=O)c2O)cc1,,AfroDb,316.06,2.71,3,7,109.36,3
AfroDb.816,COc1c(Oc2ccc(O)cc2)oc2cc(O)cc(OC)c2c1=O,,AfroDb,330.07,3.01,2,7,98.36,4
AfroDb.817,COc1ccc(Oc2oc3cc(O)cc(OC)c3c(=O)c2OC)cc1,,AfroDb,344.09,3.32,1,7,87.36,5
AfroDb.818,COc1ccc(Oc2oc3cc(OC)ccc3c(=O)c2OC)cc1,,AfroDb,328.09,3.61,0,6,67.13,5
AfroDb.819,COc1ccc(Oc2oc3cc(O)ccc3c(=O)c2O)cc1,,AfroDb,300.06,3.01,2,6,89.13,3
AfroDb.820,CC(C)C1=C(O)C(=O)C2=C(C1=O)[C@H](OC=O)[C@@H](O)[C@@H]1C(C)(C)CCC[C@]21C,,AfroDb,376.19,2.65,2,6,100.9,3
AfroDb.821,CC(=O)O[C@H]1C2=C(C(=O)C(O)=C(C(C)C)C2=O)[C@@]2(C)CCCC(C)(C)[C@H]2[C@@H]1O,,AfroDb,390.2,3.04,2,6,100.9,2
AfroDb.822,CC(C)C1=CC2=CC=C3C(C)(C)C[C@@H](OC(=O)c4ccc(O)cc4)C[C@]3(C)C2=C(O)C1=O,,AfroDb,434.21,5.59,2,5,83.83,3
AfroDb.823,CC(C)C1=CC2=CC=C3C(C)(C)C[C@@H](OC(=O)c4ccc(O)c(O)c4)C[C@]3(C)C2=C(O)C1=O,,AfroDb,450.2,5.29,3,6,104.06,3
AfroDb.824,CC(C)=CC(=O)OC[C@@]1(C)CCC[C@@]2(C)C1=CC=C1C=C(C(C)C)C(=O)C(O)=C12,,AfroDb,396.23,5.54,1,4,63.6,4
AfroDb.825,CC(C)C1=CC2=CC=C3[C@@](C)(COC(=O)c4ccc(O)cc4)CCC[C@]3(C)C2=C(O)C1=O,,AfroDb,434.21,5.59,2,5,83.83,4
AfroDb.826,CC(C)C1=CC2=CC=C3[C@@](C)(COC(=O)c4ccc(O)c(O)c4)CCC[C@]3(C)C2=C(O)C1=O,,AfroDb,450.2,5.29,3,6,104.06,4
AfroDb.830,COc1ccc2c(c1OC)Nc1occc1[C@@H]2OC,,AfroDb,261.1,3.09,1,5,52.86,3
AfroDb.831,COC(=O)[C@@]1(OC)c2c(n(C)c3ccccc3c2=O)C1(OC)OC,,AfroDb,333.12,1.01,0,7,75.99,4
AfroDb.833,CC#CC#CC#Cc1cc(Cl)ccc1O,,AfroDb,214.02,2.42,1,1,20.23,0
AfroDb.834,CC#CC#CC#Cc1cc(Cl)ccc1OC,,AfroDb,228.03,2.73,0,1,9.23,1
AfroDb.836,COc1c(CC=C(C)C)cc([C@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1CC=C(C)C,,AfroDb,422.21,5.83,2,5,75.99,6
AfroDb.837,OCc1ccc2ccocc1-2,,AfroDb,148.05,1.88,1,2,33.37,1
AfroDb.838,C[C@@]12CC[C@H]3[C@@H]1C=C1C(=O)c4cc(O)ccc4C(=O)[C@]1(O2)[C@@]3(C)C=O,,AfroDb,338.12,2.47,1,5,80.67,1
AfroDb.839,C/C=C1/CN2CC[C@@]34Cc5cc(O)ccc5[C@H](C)[C@]35OC[C@@]4(C(C)=O)[C@H]1C[C@H]25,,AfroDb,379.21,3.44,1,4,49.77,1
AfroDb.840,COc1cc2c(cc1OC)[C@@H](c1ccc3c(c1)OCO3)[C@H]1C(=O)OC[C@@H]1C2,,AfroDb,368.13,2.91,0,6,63.22,3
AfroDb.841,COc1cc2c(-c3ccc4c(c3)OCO4)c3c(c(O)c2c(OC)c1OC)COC3=O,,AfroDb,410.1,3.64,1,8,92.68,4
AfroDb.842,COc1cc2c(O)c3c(c(-c4ccc5c(c4)OCO5)c2cc1OC)C(=O)OC3,,AfroDb,380.09,3.63,1,7,83.45,3
AfroDb.843,COc1cc2c(-c3ccc4c(c3)OCO4)c3c(c(OC)c2c(O)c1OC)COC3=O,,AfroDb,410.1,3.64,1,8,92.68,4
AfroDb.844,COc1cc2c(-c3ccc4c(c3)OCO4)c3c(cc2c(OC)c1OC)COC3=O,,AfroDb,394.11,3.93,0,7,72.45,4
AfroDb.845,CC(C)=CCC/C(C)=C/Cc1c(O)cc2c(c1O)C(=O)[C@@H](O)[C@H](c1ccc(O)cc1)O2,,AfroDb,424.19,4.72,4,6,107.22,6
AfroDb.847,CC(C)=CCC/C(C)=C/Cc1c(O)cc(/C=C/c2cc(O)c3c(c2)C[C@H]2C(C)(C)[C@H](O)[C@H](O)C[C@]2(C)O3)cc1O,,AfroDb,548.31,6.67,5,6,110.38,7
AfroDb.848,COOc1cc(/C=C/c2cc(O)c(C/C=C(\C)CCC=C(C)C)c(O)c2)cc2c1O[C@@]1(C)C[C@@H](O)[C@@H](O)C(C)(C)[C@@H]1C2,,AfroDb,578.32,6.91,4,7,108.61,9
AfroDb.849,CC(=O)OC/C=C/C(=O)C[C@@H]1[C@H](O)C[C@]2(C)[C@@H]3CC=C4[C@H](C[C@H](O)C(=O)C4(C)C)[C@@]3(C)C(=O)C[C@@]12C,,AfroDb,500.28,3.36,2,7,117.97,5
AfroDb.850,C[C@H]1c2ccoc2C[C@H]2[C@H]1CC[C@@]1(O)C(C)(C)CC[C@H](O)[C@]21C,,AfroDb,318.22,3.88,2,3,53.6,0
AfroDb.851,COC(=O)[C@@]1(C)CC[C@H](O)[C@@]2(C)[C@H]1C[C@H](O)[C@H]1[C@@H](C)c3ccoc3C[C@@H]12,,AfroDb,362.21,2.89,2,5,79.9,1
AfroDb.857,CCCOC(=O)/C=C/c1ccc(O)c(OC)c1,,AfroDb,236.1,2.37,1,4,55.76,5
AfroDb.858,CCCOC(=O)/C=C/c1ccc(O)c(O)c1,,AfroDb,222.09,2.06,2,4,66.76,4
AfroDb.859,COc1cc(/C=C/C(=O)OCCCO)ccc1O,,AfroDb,252.1,1.34,2,5,75.99,6
AfroDb.860,O=C(OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O)c1cc(O)c(O)c(O)c1,,AfroDb,316.08,-1.56,6,9,156.91,3
AfroDb.861,N#CCO[C@@H]1O[C@H](COC(=O)c2cc(O)c(O)c(O)c2)[C@@H](O)[C@H](O)[C@H]1O,,AfroDb,371.09,-1.69,6,11,189.93,5
AfroDb.865,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,,AfroDb,290.08,1.55,5,6,110.38,1
AfroDb.866,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,,AfroDb,442.09,2.53,7,10,177.14,3
AfroDb.867,COc1cc(C(=O)O[C@@H]2Cc3c(O)cc(O)cc3O[C@@H]2c2ccc(O)c(O)c2)cc(O)c1O,,AfroDb,456.11,2.83,6,10,166.14,4
AfroDb.868,COc1cc(C(=O)O[C@@H]2Cc3c(O)cc(O)cc3O[C@@H]2c2ccc(O)c(O)c2)cc(OC)c1O,,AfroDb,470.12,3.13,5,10,155.14,5
AfroDb.869,COc1cc(C(=O)O[C@@H]2Cc3c(O)cc(O)cc3O[C@@H]2c2ccc(O)c(O)c2)cc(OC)c1OC,,AfroDb,484.14,3.44,4,10,144.14,6
AfroDb.871,C[C@@H]1O[C@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@@H](O)[C@@H](O)[C@@H]1O,,AfroDb,448.1,0.49,7,11,190.28,3
AfroDb.872,O=c1c(O[C@H]2OC[C@@H](O)[C@H](O)[C@@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,,AfroDb,434.08,0.1,7,11,190.28,3
AfroDb.875,C=C[C@@]1(C)CC[C@H]2C(=CC[C@H]3C(C)(C)[C@@H](O)CC[C@@]23C)C1,,AfroDb,288.25,5.11,1,1,20.23,1
AfroDb.876,C/C(=C\CO)CCCCCCC[C@@H](C)CCCC(C)C,,AfroDb,282.29,6.12,1,1,20.23,13
AfroDb.877,C=C1C(=O)CO[C@@H]2/C=C(\COC(C)=O)C/C=C(/C=O)C[C@H](OC(=O)[C@H](C)CC)[C@H]12,,AfroDb,404.18,2.49,0,7,95.97,6
AfroDb.878,C=C1C(=O)CO[C@@H]2/C=C(\COC(C)=O)C/C=C(/C=O)[C@@H](OC(C)=O)[C@H](OC(=O)[C@H](C)CC)[C@H]12,,AfroDb,462.19,2.03,0,9,122.27,7
AfroDb.879,C[C@]12CC[C@@H](O)[C@](C)(CO)[C@@H]1CC[C@]13C[C@@H]4[C@H](C[C@@H]12)[C@]4(C)C3,,AfroDb,304.24,3.61,2,2,40.46,1
AfroDb.880,C=C[C@@]1(C)CC[C@H]2C(=CC[C@@H]3[C@]2(C)CC[C@@H](O)[C@]3(C)CO)C1,,AfroDb,304.24,4.08,2,2,40.46,2
AfroDb.881,c1ccc2nc3c(cc2c1)[nH]c1ccccc13,,AfroDb,218.08,3.87,1,1,28.68,0
AfroDb.882,Cn1c2c3ccccc3nc-2cc2ccccc21,,AfroDb,232.1,3.83,0,2,17.82,0
AfroDb.883,COc1ccc([C@@H]2CC(=O)c3c(O)cc(OC)cc3O2)cc1,,AfroDb,300.1,3.12,1,5,64.99,3
AfroDb.884,COc1ccc(/C=C/C(=O)c2c(O)cc(OC)c(OC)c2OC)cc1,,AfroDb,344.13,3.32,1,6,74.22,7
AfroDb.885,COc1cc(O)c(-c2ccc3c(c2O)[C@@H](C)N[C@H](C)C3)c2cccc(O)c12,,AfroDb,365.16,4.23,4,5,81.95,2
AfroDb.886,COc1cc(C)cc2ccc(-c3ccc4c(c3O)[C@@H](C)N[C@H](C)C4)c(O)c12,,AfroDb,363.18,4.83,3,4,61.72,2
AfroDb.887,COc1cc(C)c(-c2ccc(O)c3c2C[C@@H](C)N[C@@H]3C)c2cccc(O)c12,,AfroDb,363.18,4.83,3,4,61.72,2
AfroDb.888,COc1cccc2c(-c3ccc4c(c3O)[C@@H](C)N[C@H](C)C4)c(O)cc(OC)c12,,AfroDb,379.18,4.53,3,5,70.95,3
AfroDb.889,COc1cccc2c1[C@@H](C)C[C@@H](C)[C@H]2c1ccc2c(c1O)[C@@H](C)N[C@H](C)C2,,AfroDb,365.24,5.27,2,3,41.49,2
AfroDb.891,COc1cccc2c1[C@@H](C)C[C@@H](O)[C@H]2c1ccc2c(c1O)[C@@H](C)N[C@H](C)C2,,AfroDb,367.21,4.0,3,4,61.72,2
AfroDb.893,COc1cc2c(=O)oc3c4c(ccc3c2c2cccc(O)c12)C[C@@H](C)N[C@@H]4C,,AfroDb,375.15,4.41,2,5,71.7,1
AfroDb.894,COc1ccc2c3c(ccc(O)c13)-c1ccc3c(c1OC2=O)[C@@H](C)N[C@H](C)C3,,AfroDb,375.15,4.35,2,5,67.79,1
AfroDb.895,COc1cc(OC)c2c(O)cccc2c1-c1ccc2c(c1OC)[C@@H](C)N[C@H](C)C2,,AfroDb,393.19,4.83,2,5,59.95,4
AfroDb.896,COc1c(-c2c(C)cc(OC)c3c(O)cccc23)ccc2c1[C@@H](C)N[C@H](C)C2,,AfroDb,377.2,5.13,2,4,50.72,3
AfroDb.897,COc1cc(OC)c2c(O)cccc2c1-c1ccc2c(c1O)[C@@H](C)N[C@H](C)C2,,AfroDb,379.18,4.53,3,5,70.95,3
AfroDb.898,COc1cc(C)c(-c2ccc3c(c2O)[C@@H](C)N[C@H](C)C3)c2cccc(O)c12,,AfroDb,363.18,4.83,3,4,61.72,2
AfroDb.899,COc1c(C)occ(-c2c(O)cc3oc(-c4ccccc4)cc(=O)c3c2O)c1=O,,AfroDb,392.09,3.81,2,7,110.11,3
AfroDb.900,COc1cc2oc(-c3ccccc3)cc(=O)c2c(O)c1-c1coc(C)c(OC)c1=O,,AfroDb,406.11,4.11,1,7,99.11,4
AfroDb.901,Cc1occ(-c2c(O)cc3oc(-c4ccccc4)cc(=O)c3c2O)c(=O)c1O,,AfroDb,378.07,3.51,3,7,121.11,2
AfroDb.902,COc1cc2oc(-c3ccccc3)cc(=O)c2c(O)c1-c1coc(C)c(O)c1=O,,AfroDb,392.09,3.81,2,7,110.11,3
AfroDb.904,COc1cc2oc(-c3ccccc3)cc(=O)c2c(OC)c1-c1coc(C)c(O)c1=O,,AfroDb,406.11,4.11,1,7,99.11,4
AfroDb.905,COc1cc2oc(-c3ccccc3)cc(=O)c2c(OC)c1-c1coc(C)c(OC)c1=O,,AfroDb,420.12,4.41,0,7,88.11,5
AfroDb.906,COc1cc2oc(-c3ccccc3)cc(=O)c2c(OC)c1-c1cc(=O)c(OC)c(C)o1,,AfroDb,420.12,4.41,0,7,88.11,5
AfroDb.907,C=C1OC=C(c2c(OC)cc3oc(-c4ccccc4)cc(=O)c3c2O)C1=O,,AfroDb,362.08,3.63,1,6,85.97,3
AfroDb.908,C/C=C1/OC=C(c2c(OC)cc3oc(-c4ccccc4)cc(=O)c3c2O)C1=O,,AfroDb,376.09,4.02,1,6,85.97,3
AfroDb.909,C=C1OC=C(c2c(OC)cc3oc(-c4ccccc4)cc(=O)c3c2OC)C1=O,,AfroDb,376.09,3.93,0,6,74.97,4
AfroDb.910,C/C=C1/OC=C(c2c(OC)cc3oc(-c4ccccc4)cc(=O)c3c2OC)C1=O,,AfroDb,390.11,4.32,0,6,74.97,4
AfroDb.911,COc1cc(-c2coc3cc4c(c(O)c3c2=O)C=CC(C)(C)O4)c(OC)cc1O,,AfroDb,396.12,4.07,2,7,98.36,3
AfroDb.912,COc1cc(OC)c(-c2coc3cc4c(c(O)c3c2=O)C=CC(C)(C)O4)cc1OC,,AfroDb,410.14,4.38,1,7,87.36,4
AfroDb.914,COc1cc(-c2coc3cc4c(c(OC(C)=O)c3c2=O)C=CC(C)(C)O4)c(O)cc1OC(C)=O,,AfroDb,466.13,4.21,1,9,121.5,4
AfroDb.915,COc1cc2c(cc1OC)[C@]1(O)C(=O)c3ccc4c(c3O[C@H]1CO2)C[C@H](C(C)=O)O4,,AfroDb,412.12,1.82,1,8,100.52,3
AfroDb.916,CO/C(=C\C(=O)c1ccccc1)c1c(OC)cc2c(c1OC)C=CC(C)(C)O2,,AfroDb,380.16,4.76,0,5,53.99,6
AfroDb.917,O=C1c2ccccc2C(=O)c2cnccc21,,AfroDb,209.05,1.86,0,3,47.03,0
AfroDb.921,CN1C2=CC(O)=c3ccccc3=N[C@@H]2c2ccccc21,,AfroDb,262.11,2.06,1,3,35.83,0
AfroDb.922,Cn1c2c3ccccc3nc-2c(-n2c3ccccc3c3nc4ccccc4cc32)c2ccccc21,,AfroDb,448.17,7.48,0,4,35.64,1
AfroDb.923,Cn1cc2c3ccccc3nc-2c2ccccc21,,AfroDb,232.1,3.83,0,2,17.82,0
AfroDb.924,Cn1c2c3c(nc-2c(-c2c4nc5ccccc5c-4n(C)c4ccccc24)c2ccccc21)CC=CC3,,AfroDb,464.2,7.14,0,4,35.64,1
AfroDb.925,Cn1c2nc3ccccc3c-2cc2ccccc21,,AfroDb,232.1,3.83,0,2,17.82,0
AfroDb.926,CC1(C)CCC[C@@]2(C)[C@H]1CC[C@]1(CO1)[C@@H]2C/C=C(\C=O)CC=O,,AfroDb,318.22,4.1,0,3,46.67,5
AfroDb.927,C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1C/C=C(\C=O)CC=O,,AfroDb,302.22,4.89,0,2,34.14,5
AfroDb.928,C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1C/C=C(\C=O)CC(OCC)OCC,,AfroDb,376.3,6.09,0,3,35.53,9
AfroDb.929,C=C[C@](C)(O)CC/C=C(\C)CCC=C(C)C,,AfroDb,222.2,4.4,1,1,20.23,7
AfroDb.930,C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1[C@@H]1C=C(C=O)C[C@@H](O)OO1,,AfroDb,334.21,3.95,1,4,55.76,2
AfroDb.931,CC1(C)CCC[C@]2(C)[C@H]3CC=C(C=O)C[C@H](O)[C@]3(C=O)CC[C@@H]12,,AfroDb,318.22,3.69,1,3,54.37,2
AfroDb.932,CC1(C)CCC[C@]2(C)[C@H]3CC=C(C=O)C[C@@H](O)[C@]3(C=O)CC[C@@H]12,,AfroDb,318.22,3.69,1,3,54.37,2
